-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 03/01/2021 through 05/31/2021 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,PS,WS10M,PRECTOTCORR,RH2M,T2M_MAX,T2M_MIN
52.75,30.75,2021,145,100.46,3.6,0.01,81.03,20.07,8.35
52.75,31.25,2021,145,100.45,3.19,0.01,79.38,20.01,8.26
52.75,31.75,2021,145,100.37,2.78,0.0,78.08,19.93,7.96
52.75,32.25,2021,145,100.25,2.41,0.0,76.74,19.79,7.63
52.75,32.75,2021,145,100.18,2.08,0.0,75.34,19.82,7.34
52.75,33.25,2021,145,100.17,1.86,0.0,74.01,20.06,7.13
52.75,33.75,2021,145,100.21,1.82,0.0,73.06,20.44,7.03
52.75,34.25,2021,145,100.05,1.83,0.0,73.04,20.56,7.02
52.75,34.75,2021,145,99.85,1.97,0.0,73.03,20.71,7.02
52.75,35.25,2021,145,99.73,2.11,0.0,72.18,21.0,7.06
52.75,35.75,2021,145,99.69,2.22,0.0,71.12,21.28,7.14
52.75,36.25,2021,145,99.62,2.35,0.0,71.97,21.13,7.16
52.75,36.75,2021,145,99.58,2.48,0.0,71.64,21.21,7.47
52.75,37.25,2021,145,99.59,2.64,0.0,71.69,21.3,7.89
52.75,37.75,2021,145,99.65,2.84,0.0,71.89,21.36,8.44
52.75,38.25,2021,145,99.77,3.05,0.0,72.1,21.37,9.06
52.75,38.75,2021,145,99.94,3.27,0.0,72.25,21.4,9.68
53.25,29.25,2021,145,100.17,4.73,1.15,85.08,19.69,8.1
53.25,29.75,2021,145,100.25,4.47,0.46,84.37,19.74,8.0
53.25,30.25,2021,145,100.3,4.14,0.12,83.53,19.77,7.72
53.25,30.75,2021,145,100.33,3.74,0.04,82.36,19.76,7.32
53.25,31.25,2021,145,100.33,3.3,0.02,80.69,19.61,7.03
53.25,31.75,2021,145,100.26,2.84,0.01,78.89,19.55,6.88
53.25,32.25,2021,145,100.17,2.38,0.01,77.16,19.57,6.78
53.25,32.75,2021,145,100.08,1.95,0.0,75.58,19.9,6.68
53.25,33.25,2021,145,100.03,1.66,0.0,74.3,20.36,6.61
53.25,33.75,2021,145,100.04,1.7,0.0,73.62,20.37,6.64
53.25,34.25,2021,145,100.01,1.74,0.0,73.18,20.5,6.72
53.25,34.75,2021,145,99.91,1.79,0.01,72.88,20.53,6.71
53.25,35.25,2021,145,99.82,1.89,0.01,72.55,20.6,6.68
53.25,35.75,2021,145,99.76,2.02,0.01,72.14,20.71,6.69
53.25,36.25,2021,145,99.72,2.13,0.01,71.69,20.8,6.8
53.25,36.75,2021,145,99.59,2.27,0.0,71.81,20.81,6.95
53.25,37.25,2021,145,99.51,2.44,0.0,72.16,20.85,7.27
53.25,37.75,2021,145,99.54,2.64,0.0,72.47,20.88,7.77
53.25,38.25,2021,145,99.66,2.87,0.0,72.62,20.9,8.4
53.25,38.75,2021,145,99.83,3.09,0.0,72.59,20.94,9.03
43.75,29.25,2021,146,101.72,4.48,0.88,84.23,17.89,16.09
43.75,29.75,2021,146,101.8,4.46,0.53,85.64,17.39,15.96
43.75,30.25,2021,146,101.81,4.37,0.22,86.43,17.23,15.63
43.75,30.75,2021,146,101.82,4.35,0.0,86.92,17.12,15.4
43.75,31.25,2021,146,101.82,4.38,0.0,86.88,17.04,15.33
43.75,31.75,2021,146,101.83,4.33,0.0,87.08,16.86,15.43
43.75,32.25,2021,146,101.83,4.22,0.0,87.67,16.76,15.4
43.75,32.75,2021,146,101.84,4.03,0.0,88.36,16.74,15.38
43.75,33.25,2021,146,101.84,3.8,0.0,88.74,16.8,15.45
43.75,33.75,2021,146,101.85,3.63,0.0,88.31,16.89,15.65
43.75,34.25,2021,146,101.84,3.48,0.0,87.04,17.15,15.91
43.75,34.75,2021,146,101.84,3.42,0.01,86.64,17.38,16.06
43.75,35.25,2021,146,101.83,3.44,0.01,87.17,17.59,16.11
43.75,35.75,2021,146,101.82,3.46,0.01,88.02,17.82,16.14
43.75,36.25,2021,146,101.81,3.37,0.02,87.97,18.2,16.34
43.75,36.75,2021,146,101.79,3.26,0.02,86.09,18.58,16.66
43.75,37.25,2021,146,101.77,3.17,0.02,84.67,18.86,16.61
43.75,37.75,2021,146,101.75,3.03,0.01,83.86,19.02,16.41
43.75,38.25,2021,146,101.68,2.86,0.03,83.48,19.16,16.17
43.75,38.75,2021,146,101.5,2.76,0.09,83.0,19.4,15.84
44.25,29.25,2021,146,101.72,4.3,0.03,82.47,18.6,16.14
44.25,29.75,2021,146,101.82,4.16,0.01,84.01,17.85,16.2
44.25,30.25,2021,146,101.83,3.91,0.0,84.48,17.66,15.89
44.25,30.75,2021,146,101.84,3.69,0.0,85.08,17.44,15.62
44.25,31.25,2021,146,101.85,3.47,0.0,85.16,17.26,15.51
44.25,31.75,2021,146,101.86,3.23,0.0,85.03,17.02,15.58
44.25,32.25,2021,146,101.86,3.13,0.0,85.47,16.91,15.56
44.25,32.75,2021,146,101.82,3.04,0.0,85.67,17.11,15.45
44.25,33.25,2021,146,101.5,2.98,0.0,84.46,17.73,15.15
44.25,33.75,2021,146,100.51,3.14,0.0,80.28,18.77,14.43
44.25,34.25,2021,146,100.87,2.98,0.0,80.68,18.19,15.17
44.25,34.75,2021,146,101.49,2.85,0.0,81.66,18.04,15.9
44.25,35.25,2021,146,101.84,2.91,0.0,83.21,18.17,16.26
44.25,35.75,2021,146,101.85,3.14,0.0,84.65,18.49,16.37
44.25,36.25,2021,146,101.83,3.32,0.0,84.62,18.92,16.87
44.25,36.75,2021,146,101.81,3.26,0.0,82.55,19.28,17.08
44.25,37.25,2021,146,101.64,3.13,0.0,80.27,19.72,16.7
44.25,37.75,2021,146,101.37,2.99,0.01,78.97,20.23,15.84
44.25,38.25,2021,146,100.97,2.89,0.07,78.98,20.78,14.62
44.25,38.75,2021,146,100.36,2.82,0.23,79.78,21.26,13.22
44.75,29.25,2021,146,101.66,3.98,0.0,75.51,21.25,15.54
44.75,29.75,2021,146,101.82,3.93,0.0,80.01,19.26,16.0
44.75,30.25,2021,146,101.85,3.64,0.0,82.68,18.1,16.07
44.75,30.75,2021,146,101.86,3.19,0.0,83.64,17.6,15.9
44.75,31.25,2021,146,101.87,2.73,0.0,84.22,17.23,15.76
44.75,31.75,2021,146,101.88,2.35,0.0,84.72,16.98,15.63
44.75,32.25,2021,146,101.88,2.4,0.01,85.33,16.89,15.48
44.75,32.75,2021,146,101.8,2.62,0.01,84.54,17.44,15.12
44.75,33.25,2021,146,101.34,2.74,0.01,80.49,19.12,14.28
44.75,33.75,2021,146,99.99,2.57,0.01,70.97,22.35,12.6
44.75,34.25,2021,146,99.28,2.44,0.0,69.62,21.66,12.55
44.75,34.75,2021,146,100.14,2.38,0.0,70.26,21.09,13.81
44.75,35.25,2021,146,101.17,2.47,0.0,72.94,20.62,15.06
44.75,35.75,2021,146,101.68,2.76,0.0,76.4,20.42,15.81
44.75,36.25,2021,146,101.74,3.3,0.01,78.0,20.84,16.37
44.75,36.75,2021,146,101.72,3.41,0.01,77.95,21.12,16.39
44.75,37.25,2021,146,101.4,3.26,0.01,75.71,21.89,15.41
44.75,37.75,2021,146,101.02,3.1,0.04,73.49,22.79,14.05
44.75,38.25,2021,146,100.69,2.95,0.14,73.0,23.37,12.79
44.75,38.75,2021,146,100.36,2.55,0.39,75.38,23.03,12.01
45.25,29.25,2021,146,101.59,3.48,0.02,68.38,24.79,14.3
45.25,29.75,2021,146,101.78,3.71,0.0,76.2,21.11,15.4
45.25,30.25,2021,146,101.85,3.52,0.0,81.86,18.44,16.03
45.25,30.75,2021,146,101.88,2.89,0.0,83.48,17.48,15.96
45.25,31.25,2021,146,101.89,2.16,0.0,84.03,16.98,15.73
45.25,31.75,2021,146,101.89,1.72,0.0,84.93,17.07,15.48
45.25,32.25,2021,146,101.83,1.97,0.01,83.73,17.77,15.07
45.25,32.75,2021,146,101.7,2.39,0.01,80.39,19.6,14.34
45.25,33.25,2021,146,101.47,2.49,0.02,74.62,22.53,13.31
45.25,33.75,2021,146,101.05,1.86,0.01,65.84,26.05,12.21
45.25,34.25,2021,146,99.99,2.31,0.0,59.59,26.29,11.95
45.25,34.75,2021,146,100.32,2.48,0.0,59.31,24.83,13.34
45.25,35.25,2021,146,101.1,2.47,0.0,63.21,22.84,15.04
45.25,35.75,2021,146,101.66,2.54,0.0,68.75,21.38,16.15
45.25,36.25,2021,146,101.68,3.07,0.01,72.62,21.38,16.15
45.25,36.75,2021,146,101.69,3.47,0.01,75.7,21.65,16.41
45.25,37.25,2021,146,101.55,3.34,0.01,73.6,23.0,15.45
45.25,37.75,2021,146,101.45,3.05,0.04,69.25,24.65,14.19
45.25,38.25,2021,146,101.45,2.84,0.12,65.74,25.68,13.4
45.25,38.75,2021,146,101.45,2.77,0.31,66.31,25.01,13.68
45.75,29.25,2021,146,101.19,3.01,0.03,68.72,26.33,12.8
45.75,29.75,2021,146,101.49,3.31,0.01,73.22,23.75,13.63
45.75,30.25,2021,146,101.71,3.27,0.0,78.58,20.61,14.62
45.75,30.75,2021,146,101.84,2.78,0.01,82.88,17.96,15.38
45.75,31.25,2021,146,101.9,1.97,0.0,84.66,16.92,15.43
45.75,31.75,2021,146,101.9,1.63,0.0,84.01,17.63,15.22
45.75,32.25,2021,146,101.83,1.9,0.0,81.44,18.95,14.78
45.75,32.75,2021,146,101.71,2.12,0.0,76.16,21.59,14.06
45.75,33.25,2021,146,101.58,2.09,0.01,69.12,24.88,13.46
45.75,33.75,2021,146,101.52,2.09,0.01,63.09,26.77,13.81
45.75,34.25,2021,146,101.55,2.76,0.0,56.92,26.86,14.75
45.75,34.75,2021,146,101.66,2.68,0.0,58.19,24.65,15.89
45.75,35.25,2021,146,101.79,2.22,0.0,63.15,21.95,16.83
45.75,35.75,2021,146,101.87,1.9,0.0,68.86,20.14,17.26
45.75,36.25,2021,146,101.82,2.32,0.0,73.16,20.1,17.05
45.75,36.75,2021,146,101.83,2.98,0.0,76.58,20.34,17.47
45.75,37.25,2021,146,101.84,3.01,0.0,75.22,21.53,17.33
45.75,37.75,2021,146,101.84,2.78,0.02,70.03,23.57,16.51
45.75,38.25,2021,146,101.79,2.58,0.05,63.88,25.61,15.26
45.75,38.75,2021,146,101.68,2.7,0.12,61.66,26.04,14.25
46.25,29.25,2021,146,100.68,2.54,0.2,72.26,26.12,11.66
46.25,29.75,2021,146,101.04,2.8,0.11,72.27,25.66,11.75
46.25,30.25,2021,146,101.38,2.96,0.08,74.93,23.43,12.63
46.25,30.75,2021,146,101.65,2.76,0.09,79.48,20.27,14.04
46.25,31.25,2021,146,101.81,2.22,0.03,82.16,18.59,14.85
46.25,31.75,2021,146,101.83,2.07,0.01,79.11,19.81,14.79
46.25,32.25,2021,146,101.79,2.16,0.0,75.76,21.85,14.09
46.25,32.75,2021,146,101.74,2.18,0.0,71.11,24.15,13.42
46.25,33.25,2021,146,101.69,2.17,0.0,65.46,26.01,13.38
46.25,33.75,2021,146,101.64,2.58,0.0,60.44,26.59,14.5
46.25,34.25,2021,146,101.67,2.89,0.0,56.09,26.51,15.41
46.25,34.75,2021,146,101.74,2.67,0.0,57.06,25.02,16.28
46.25,35.25,2021,146,101.81,2.05,0.0,61.12,22.96,16.9
46.25,35.75,2021,146,101.87,1.48,0.0,66.2,21.23,17.24
46.25,36.25,2021,146,101.88,1.67,0.0,70.38,20.77,17.4
46.25,36.75,2021,146,101.89,2.13,0.0,72.03,20.86,17.99
46.25,37.25,2021,146,101.87,2.33,0.0,72.25,21.35,18.21
46.25,37.75,2021,146,101.83,2.46,0.0,69.25,22.99,17.45
46.25,38.25,2021,146,101.76,2.63,0.01,64.44,25.17,15.85
46.25,38.75,2021,146,101.65,2.79,0.02,62.47,25.97,14.36
46.75,29.25,2021,146,100.46,2.65,1.35,77.15,24.43,11.3
46.75,29.75,2021,146,100.72,2.58,1.14,75.62,24.87,11.04
46.75,30.25,2021,146,100.97,2.74,0.85,75.04,24.38,11.35
46.75,30.75,2021,146,101.23,2.83,0.52,75.17,23.36,12.28
46.75,31.25,2021,146,101.44,2.59,0.17,74.84,22.47,13.37
46.75,31.75,2021,146,101.53,2.49,0.04,71.29,23.52,13.6
46.75,32.25,2021,146,101.5,2.39,0.01,67.91,25.5,12.91
46.75,32.75,2021,146,101.46,2.31,0.01,64.8,26.94,12.51
46.75,33.25,2021,146,101.43,2.32,0.0,61.82,27.33,13.01
46.75,33.75,2021,146,101.36,2.51,0.0,58.59,27.18,14.38
46.75,34.25,2021,146,101.35,2.64,0.0,55.79,27.37,14.65
46.75,34.75,2021,146,101.4,2.58,0.0,55.45,26.85,15.16
46.75,35.25,2021,146,101.44,2.16,0.0,57.05,25.61,15.55
46.75,35.75,2021,146,101.45,1.57,0.0,59.81,24.09,15.7
46.75,36.25,2021,146,101.38,1.43,0.0,62.66,23.24,15.71
46.75,36.75,2021,146,101.42,1.57,0.0,62.41,23.68,15.84
46.75,37.25,2021,146,101.54,1.94,0.0,64.39,23.54,16.53
46.75,37.75,2021,146,101.65,2.36,0.0,65.47,23.97,16.54
46.75,38.25,2021,146,101.69,2.71,0.0,65.05,24.92,15.76
46.75,38.75,2021,146,101.63,2.85,0.0,65.0,25.08,15.23
47.25,29.25,2021,146,100.2,3.11,3.9,81.67,22.29,11.08
47.25,29.75,2021,146,100.31,2.77,3.49,79.97,23.25,10.6
47.25,30.25,2021,146,100.51,2.76,2.59,77.58,23.98,10.55
47.25,30.75,2021,146,100.77,2.9,1.38,74.62,24.59,11.1
47.25,31.25,2021,146,100.97,2.81,0.47,71.34,25.04,12.12
47.25,31.75,2021,146,101.07,2.71,0.13,68.32,25.67,12.42
47.25,32.25,2021,146,101.09,2.55,0.03,65.58,26.58,12.53
47.25,32.75,2021,146,101.09,2.36,0.02,62.82,27.17,13.14
47.25,33.25,2021,146,101.09,2.24,0.0,60.34,27.24,14.35
47.25,33.75,2021,146,101.13,2.34,0.0,58.97,26.99,15.69
47.25,34.25,2021,146,101.2,2.48,0.0,57.74,26.9,15.97
47.25,34.75,2021,146,101.18,2.47,0.0,57.44,26.68,15.84
47.25,35.25,2021,146,101.08,2.1,0.0,57.85,26.11,15.21
47.25,35.75,2021,146,100.87,1.54,0.0,58.84,25.3,14.34
47.25,36.25,2021,146,100.54,1.25,0.0,60.31,24.65,13.76
47.25,36.75,2021,146,100.43,1.44,0.0,59.24,25.57,13.43
47.25,37.25,2021,146,100.64,2.0,0.0,61.11,25.57,13.87
47.25,37.75,2021,146,100.93,2.48,0.0,63.52,25.34,14.25
47.25,38.25,2021,146,101.17,2.72,0.0,65.29,25.2,14.31
47.25,38.75,2021,146,101.3,2.86,0.0,66.47,25.12,14.3
47.75,29.25,2021,146,99.77,3.19,5.33,83.92,20.51,10.89
47.75,29.75,2021,146,99.88,2.97,5.1,83.08,21.63,10.47
47.75,30.25,2021,146,100.12,2.91,3.93,80.86,22.74,10.36
47.75,30.75,2021,146,100.38,2.9,2.18,77.62,23.79,10.78
47.75,31.25,2021,146,100.49,2.82,0.77,74.0,24.74,11.87
47.75,31.75,2021,146,100.44,2.73,0.28,70.53,25.35,12.42
47.75,32.25,2021,146,100.54,2.57,0.1,66.92,26.18,13.13
47.75,32.75,2021,146,100.64,2.36,0.04,63.78,26.78,13.97
47.75,33.25,2021,146,100.71,2.21,0.0,61.76,26.93,14.84
47.75,33.75,2021,146,100.84,2.28,0.0,61.56,26.68,15.48
47.75,34.25,2021,146,100.92,2.47,0.0,62.34,26.19,15.93
47.75,34.75,2021,146,100.93,2.49,0.0,61.93,25.86,15.86
47.75,35.25,2021,146,100.83,2.2,0.0,61.57,25.55,15.18
47.75,35.75,2021,146,100.6,1.7,0.0,61.94,25.13,14.24
47.75,36.25,2021,146,100.32,1.31,0.0,63.22,24.48,13.89
47.75,36.75,2021,146,100.08,1.49,0.0,62.57,25.31,13.74
47.75,37.25,2021,146,100.03,1.97,0.0,62.86,25.86,13.02
47.75,37.75,2021,146,100.1,2.43,0.0,63.96,25.89,12.35
47.75,38.25,2021,146,100.23,2.73,0.0,65.61,25.53,12.04
47.75,38.75,2021,146,100.4,2.91,0.0,67.41,25.2,12.06
48.25,29.25,2021,146,99.35,3.15,4.71,84.4,19.11,10.63
48.25,29.75,2021,146,99.56,2.94,4.78,84.16,20.16,10.4
48.25,30.25,2021,146,99.8,2.9,4.0,82.78,21.36,10.37
48.25,30.75,2021,146,99.97,2.93,2.66,80.38,22.51,10.72
48.25,31.25,2021,146,99.95,2.86,1.01,77.03,23.77,11.66
48.25,31.75,2021,146,99.87,2.79,0.46,73.66,24.51,12.44
48.25,32.25,2021,146,100.01,2.7,0.19,70.81,25.37,13.12
48.25,32.75,2021,146,100.18,2.51,0.07,68.38,25.96,13.53
48.25,33.25,2021,146,100.31,2.33,0.02,66.63,26.11,13.77
48.25,33.75,2021,146,100.47,2.49,0.01,66.16,25.91,14.16
48.25,34.25,2021,146,100.53,2.75,0.01,68.01,25.51,14.19
48.25,34.75,2021,146,100.63,2.77,0.01,66.88,25.38,14.38
48.25,35.25,2021,146,100.65,2.53,0.01,65.47,25.28,14.33
48.25,35.75,2021,146,100.56,2.1,0.0,65.21,24.99,14.05
48.25,36.25,2021,146,100.47,1.54,0.0,66.19,24.3,13.98
48.25,36.75,2021,146,100.28,1.57,0.0,66.51,24.72,13.68
48.25,37.25,2021,146,100.07,1.92,0.0,66.48,25.14,12.85
48.25,37.75,2021,146,99.89,2.31,0.0,66.74,25.25,12.08
48.25,38.25,2021,146,99.81,2.61,0.0,67.53,25.01,11.65
48.25,38.75,2021,146,99.83,2.82,0.0,68.66,24.67,11.51
48.75,29.25,2021,146,99.04,3.1,4.13,83.87,18.16,10.49
48.75,29.75,2021,146,99.23,2.89,3.89,84.46,18.71,10.39
48.75,30.25,2021,146,99.43,2.86,3.42,83.87,19.91,10.41
48.75,30.75,2021,146,99.61,2.98,2.71,81.99,21.47,10.65
48.75,31.25,2021,146,99.71,3.04,1.49,78.81,23.19,11.19
48.75,31.75,2021,146,99.76,3.05,0.94,76.49,24.22,11.62
48.75,32.25,2021,146,99.9,3.06,0.49,74.91,24.91,12.32
48.75,32.75,2021,146,100.1,2.9,0.2,72.96,25.29,13.0
48.75,33.25,2021,146,100.32,2.65,0.07,70.8,25.41,13.44
48.75,33.75,2021,146,100.46,2.67,0.02,69.88,25.33,13.51
48.75,34.25,2021,146,100.64,2.99,0.02,71.15,25.23,13.43
48.75,34.75,2021,146,100.7,2.99,0.02,70.18,25.25,13.67
48.75,35.25,2021,146,100.63,2.79,0.02,69.04,25.15,13.87
48.75,35.75,2021,146,100.49,2.43,0.01,68.79,24.77,13.83
48.75,36.25,2021,146,100.4,1.84,0.01,69.47,23.94,13.48
48.75,36.75,2021,146,100.33,1.68,0.0,69.92,23.96,12.99
48.75,37.25,2021,146,100.27,1.85,0.0,69.24,24.59,12.57
48.75,37.75,2021,146,100.2,2.12,0.0,68.37,25.06,12.27
48.75,38.25,2021,146,100.15,2.39,0.0,67.84,25.11,12.04
48.75,38.75,2021,146,100.18,2.61,0.0,67.81,24.99,11.74
49.25,29.25,2021,146,98.93,3.13,4.78,82.92,18.23,10.69
49.25,29.75,2021,146,99.13,2.94,3.81,83.91,18.08,10.61
49.25,30.25,2021,146,99.34,2.9,3.03,83.74,19.05,10.63
49.25,30.75,2021,146,99.59,3.04,2.56,82.2,21.0,10.72
49.25,31.25,2021,146,99.87,3.25,2.41,79.5,23.1,10.94
49.25,31.75,2021,146,100.08,3.36,1.87,77.82,24.23,11.61
49.25,32.25,2021,146,100.26,3.43,1.19,76.69,24.77,12.69
49.25,32.75,2021,146,100.43,3.31,0.6,75.31,25.07,13.49
49.25,33.25,2021,146,100.57,3.03,0.21,73.66,25.23,13.74
49.25,33.75,2021,146,100.61,2.81,0.04,72.56,25.18,13.56
49.25,34.25,2021,146,100.71,3.06,0.03,73.09,25.16,13.6
49.25,34.75,2021,146,100.63,3.09,0.03,72.79,25.01,13.74
49.25,35.25,2021,146,100.46,2.97,0.02,72.32,24.78,13.86
49.25,35.75,2021,146,100.3,2.71,0.02,71.97,24.42,13.85
49.25,36.25,2021,146,100.3,2.24,0.01,71.59,23.84,13.58
49.25,36.75,2021,146,100.36,1.84,0.0,70.84,23.61,13.12
49.25,37.25,2021,146,100.39,1.77,0.0,70.02,24.11,12.74
49.25,37.75,2021,146,100.4,1.93,0.0,69.13,24.67,12.42
49.25,38.25,2021,146,100.4,2.22,0.0,68.3,24.99,12.09
49.25,38.75,2021,146,100.47,2.47,0.0,67.75,25.09,11.65
49.75,29.25,2021,146,99.09,3.15,6.53,82.19,18.78,11.21
49.75,29.75,2021,146,99.35,3.06,4.73,83.0,18.42,11.05
49.75,30.25,2021,146,99.62,3.03,3.36,82.91,18.97,11.0
49.75,30.75,2021,146,99.88,3.16,2.66,81.9,20.65,11.11
49.75,31.25,2021,146,100.14,3.47,2.68,80.25,23.01,11.35
49.75,31.75,2021,146,100.37,3.55,2.6,78.95,24.13,11.81
49.75,32.25,2021,146,100.5,3.61,2.11,78.14,24.72,12.47
49.75,32.75,2021,146,100.54,3.53,1.32,77.47,24.93,12.96
49.75,33.25,2021,146,100.52,3.3,0.51,76.61,24.93,13.22
49.75,33.75,2021,146,100.48,3.08,0.13,75.16,24.88,13.56
49.75,34.25,2021,146,100.42,3.22,0.07,75.21,24.73,13.91
49.75,34.75,2021,146,100.34,3.23,0.05,74.97,24.55,14.03
49.75,35.25,2021,146,100.21,3.14,0.04,74.61,24.38,14.06
49.75,35.75,2021,146,100.1,2.94,0.04,74.09,24.18,14.05
49.75,36.25,2021,146,100.2,2.59,0.02,73.22,23.92,13.87
49.75,36.75,2021,146,100.28,2.14,0.01,71.77,23.66,13.47
49.75,37.25,2021,146,100.3,1.85,0.01,70.58,23.7,12.92
49.75,37.75,2021,146,100.29,1.82,0.0,69.79,23.99,12.33
49.75,38.25,2021,146,100.27,2.02,0.0,69.36,24.38,11.74
49.75,38.75,2021,146,100.27,2.29,0.0,69.03,24.64,11.11
50.25,29.25,2021,146,99.46,3.06,8.93,81.98,19.13,11.42
50.25,29.75,2021,146,99.68,3.13,6.76,82.92,18.77,11.42
50.25,30.25,2021,146,99.93,3.2,4.72,82.9,18.84,11.42
50.25,30.75,2021,146,100.18,3.31,3.19,82.32,19.85,11.44
50.25,31.25,2021,146,100.36,3.56,2.49,82.09,22.4,11.38
50.25,31.75,2021,146,100.39,3.65,3.0,81.04,23.66,11.32
50.25,32.25,2021,146,100.36,3.71,2.97,80.2,24.41,11.44
50.25,32.75,2021,146,100.31,3.67,2.27,79.62,24.62,11.83
50.25,33.25,2021,146,100.27,3.51,1.19,78.93,24.5,12.47
50.25,33.75,2021,146,100.24,3.34,0.44,77.28,24.45,13.25
50.25,34.25,2021,146,100.18,3.41,0.17,76.83,24.32,13.86
50.25,34.75,2021,146,100.13,3.37,0.08,76.36,24.22,14.04
50.25,35.25,2021,146,100.04,3.25,0.07,75.86,24.1,14.02
50.25,35.75,2021,146,99.95,3.08,0.07,75.28,23.95,13.9
50.25,36.25,2021,146,99.97,2.83,0.04,74.53,23.8,13.67
50.25,36.75,2021,146,100.05,2.46,0.02,73.13,23.79,13.32
50.25,37.25,2021,146,100.07,2.09,0.01,71.36,23.74,12.87
50.25,37.75,2021,146,100.08,1.88,0.01,69.89,23.82,12.32
50.25,38.25,2021,146,100.1,1.87,0.0,68.99,24.04,11.71
50.25,38.75,2021,146,100.11,2.02,0.0,68.44,24.29,11.05
50.75,29.25,2021,146,99.79,2.94,11.22,81.43,19.49,11.4
50.75,29.75,2021,146,100.0,3.09,8.67,82.99,19.01,11.57
50.75,30.25,2021,146,100.2,3.25,6.01,83.4,18.59,11.72
50.75,30.75,2021,146,100.37,3.37,3.99,83.24,18.84,11.58
50.75,31.25,2021,146,100.43,3.52,2.87,83.94,20.85,11.07
50.75,31.75,2021,146,100.35,3.75,3.2,83.09,22.7,11.07
50.75,32.25,2021,146,100.25,3.87,3.45,82.07,23.71,11.2
50.75,32.75,2021,146,100.15,3.85,3.18,80.96,24.14,11.5
50.75,33.25,2021,146,100.08,3.72,2.3,79.68,24.22,12.01
50.75,33.75,2021,146,100.04,3.54,1.11,78.03,24.13,12.8
50.75,34.25,2021,146,100.01,3.58,0.42,77.23,24.05,13.35
50.75,34.75,2021,146,99.96,3.52,0.19,76.73,24.0,13.53
50.75,35.25,2021,146,99.89,3.4,0.13,76.22,23.86,13.5
50.75,35.75,2021,146,99.8,3.22,0.09,75.6,23.65,13.35
50.75,36.25,2021,146,99.7,2.98,0.06,75.0,23.47,13.11
50.75,36.75,2021,146,99.73,2.64,0.04,73.95,23.57,12.86
50.75,37.25,2021,146,99.8,2.3,0.03,72.08,23.71,12.49
50.75,37.75,2021,146,99.89,2.02,0.02,70.1,23.85,12.06
50.75,38.25,2021,146,99.99,1.84,0.0,68.56,23.99,11.6
50.75,38.75,2021,146,100.12,1.77,0.0,67.78,24.16,11.17
51.25,29.25,2021,146,100.0,2.96,12.32,79.68,19.85,11.33
51.25,29.75,2021,146,100.21,3.06,10.2,81.54,19.37,11.23
51.25,30.25,2021,146,100.34,3.19,7.51,82.81,18.69,11.45
51.25,30.75,2021,146,100.37,3.34,5.31,83.62,18.3,11.59
51.25,31.25,2021,146,100.35,3.52,3.92,84.5,19.22,11.07
51.25,31.75,2021,146,100.33,3.8,3.72,84.5,21.57,10.91
51.25,32.25,2021,146,100.26,3.95,4.11,83.66,22.82,10.99
51.25,32.75,2021,146,100.15,3.99,4.39,81.84,23.54,11.27
51.25,33.25,2021,146,100.04,3.92,4.01,79.54,23.98,11.69
51.25,33.75,2021,146,99.95,3.73,2.52,77.84,24.0,12.21
51.25,34.25,2021,146,99.88,3.7,1.34,77.02,23.89,12.55
51.25,34.75,2021,146,99.82,3.67,0.69,76.51,23.87,12.67
51.25,35.25,2021,146,99.75,3.58,0.34,76.12,23.77,12.67
51.25,35.75,2021,146,99.65,3.41,0.15,75.64,23.58,12.59
51.25,36.25,2021,146,99.5,3.16,0.06,74.84,23.41,12.42
51.25,36.75,2021,146,99.52,2.8,0.05,73.87,23.5,12.25
51.25,37.25,2021,146,99.61,2.47,0.04,72.26,23.63,11.85
51.25,37.75,2021,146,99.72,2.16,0.02,70.41,23.74,11.49
51.25,38.25,2021,146,99.88,1.9,0.0,68.79,23.85,11.26
51.25,38.75,2021,146,100.14,1.7,0.0,67.97,24.05,11.13
51.75,29.25,2021,146,100.12,3.15,12.46,77.68,20.04,11.22
51.75,29.75,2021,146,100.25,3.16,11.62,79.49,19.59,10.77
51.75,30.25,2021,146,100.32,3.23,9.28,81.02,18.91,10.9
51.75,30.75,2021,146,100.3,3.32,6.73,82.36,18.3,11.27
51.75,31.25,2021,146,100.24,3.43,5.18,83.69,18.36,11.05
51.75,31.75,2021,146,100.22,3.73,4.69,84.84,20.43,10.82
51.75,32.25,2021,146,100.14,3.99,5.3,84.54,21.77,10.8
51.75,32.75,2021,146,100.05,4.11,6.14,82.69,22.78,10.96
51.75,33.25,2021,146,99.96,4.06,6.42,79.99,23.53,11.22
51.75,33.75,2021,146,99.86,3.84,5.38,77.97,23.77,11.44
